,cluster_id,product_id,product_name,brand,link,listed_price
859,449.0,741192,Papel manteca THEOTO 30 cm x 5 m,THEOTO,https://www.devoto.com.uy/papel-manteca-theoto-30-x-5m-741192/p,99.0
860,449.0,783756,Bowl mixing 32cm acero mate,-,https://www.devoto.com.uy/bowl-mixing-32cm-acero-mate-783756/p,449.0
861,449.0,306142,Set de 3 mini espátulas de silicona,-,https://www.devoto.com.uy/set-de-3-mini-espatulas-de-silicona-306142/p,199.0
862,449.0,477263,Rallador 24x14x11cm acero inoxidable,-,https://www.devoto.com.uy/rallador-24x14x11cm-acero-inoxidable-477263/p,429.0
863,449.0,324659,Batidora planetaria XION Mod. XI-BA1000,XION,https://www.devoto.com.uy/batidora-planetaria-xion-mod-xi-ba1000-1000w-324659/p,4992.3
864,449.0,447893,"Budinera antiadherente 25,5x13x6cm",-,https://www.devoto.com.uy/budinera-antiadherente-25-5x13x6-cm-447893/p,309.0
865,449.0,406081,Budinera antiadherente,-,https://www.devoto.com.uy/budinera-antiadherente-406081/p,0.0
866,450.0,666103,Sal fina yodada fluorada DOS ANCLAS 500 g,DOS ANCLAS,https://www.devoto.com.uy/sal-fina-yodada-fluorada-dos-anclas-cj-500-g-666103/p,56.0
867,450.0,449070,Huevo ECOLOGITO 15 un.,ECOLOGITO,https://www.devoto.com.uy/huevo-ecologito-bl-15-un-449070/p,229.0
868,450.0,472282,Aceite de oliva extra virgen FRESH MARKET 250cc,FRESH MARKET,https://www.devoto.com.uy/aceite-de-oliva-extra-virgen-fresh-market-250cc-472282/p,277.0
869,450.0,751876,Levadura instantánea FLEISCHMANN sobre 10 g,FLEISCHMANN,https://www.devoto.com.uy/levadura-instantanea-fleischmann-sobre-10-g-751876/p,36.0
870,450.0,240498,Leche en polvo CONAPROLE entera 400 g,CONAPROLE,https://www.devoto.com.uy/leche-polvo-entera-instantanea-conaprole-400-g-240498/p,190.0
871,450.0,668289,Fécula de mandioca EXENT 500 g,EXENT,https://www.devoto.com.uy/fecula-de-mandioca-exent-500-g-668289/p,148.0
872,450.0,345051,Fécula de mandioca NITER sin gluten 800 g,NITER,https://www.devoto.com.uy/fecula-de-mandioca-niter-sin-gluten-800-g-345051/p,192.0
873,450.0,631701,Harina de arroz BLUE PATNA 1 kg,BLUE PATNA,https://www.devoto.com.uy/harina-de-arroz-blue-patna-1-kg-631701/p,141.0
874,450.0,668287,Harina de arroz EXENT 500 g,EXENT,https://www.devoto.com.uy/harina-de-arroz-exent-500-g-668287/p,79.0
875,451.0,306362,Cortador para pizza acero inoxidable NORPRO,NORPRO,https://www.devoto.com.uy/cortador-para-pizza-acero-inoxidable-norpro-306362/p,549.0
876,451.0,406816,Vaso de refresco Dubai 480 ml,-,https://www.devoto.com.uy/vaso-de-refresco-dubai-480-ml-406816/p,59.0
877,451.0,306338,Taza de cerámica 475 ml,-,https://www.devoto.com.uy/taza-de-ceramica-475-ml-306338/p,890.0
878,451.0,642547,Cucharas medidoras x 4 un. colores,-,https://www.devoto.com.uy/cucharas-medidoras-x-4-un-colores-642547/p,249.0
879,451.0,679837,Jarra medidora de vidrio 1 L,-,https://www.devoto.com.uy/jarra-medidora-1-l-vidrio--------679837/p,529.0
880,451.0,339195,Batidora planetaria PEABODY Mod. BM101R,PEABODY,https://www.devoto.com.uy/batidora-planetaria-peabody-mod-bm101r-roja-339195/p,4992.3
881,451.0,627752,Molde para pizza antiadherente,-,https://www.devoto.com.uy/molde-para-pizza-antiadherente-32-x-1-627752/p,199.0
882,451.0,481295,Batidor antiadherente,-,https://www.devoto.com.uy/batidor-antiadherente-481295/p,169.0
883,451.0,407246,Bowl en melamina limones 19 cm,-,https://www.devoto.com.uy/bowl-en-melamina-limones-19-cm-407246/p,219.0
884,452.0,472282,Aceite de oliva extra virgen FRESH MARKET 250cc,FRESH MARKET,https://www.devoto.com.uy/aceite-de-oliva-extra-virgen-fresh-market-250cc-472282/p,277.0
885,452.0,271724,Queso parmesano FARMING rallado 200 g,FARMING,https://www.devoto.com.uy/queso-parmesano-rallado-farming-250-g-271724/p,255.0
886,452.0,443185,Huevo color PRODHIN especial 6 un.,PRODHIN,https://www.devoto.com.uy/huevo-color-especial-prodhin-cj-6-un-443185/p,124.0
887,452.0,345053,Premezcla harina NITER sin gluten 800 g,NITER,https://www.devoto.com.uy/premezcla-harina-niter-sin-gluten-800-g-345053/p,179.0
888,452.0,745198,Premezcla Cocina MIX EXENT Sin Gluten 500 g,EXENT,https://www.devoto.com.uy/premezcla-cocina-mix-exent-sin-gluten-cj-500-g-745198/p,101.0
889,452.0,450036,"Papa Blanca malla apro x 1,5 kg",Hortalizas,https://www.devoto.com.uy/papa-blanca-malla-450036/p,109.0
890,452.0,400957,Papa rosada suelta aprox. x 250 g,Hortalizas,https://www.devoto.com.uy/papa-rosada-suelta-400957/p,84.0
891,452.0,472872,Premezcla para ñoquis sin gluten ARCOR 400gr,ARCOR,https://www.devoto.com.uy/premezcla-para-noquis-sin-gluten-arcor-400gr-472872/p,260.0
892,453.0,497270,Colador 24 cm acero azul,-,https://www.devoto.com.uy/colador-24cm-acero-azul-497270/p,990.0
893,453.0,640300,Cacerola Paris con 2 asas 28 cm,TRAMONTINA,https://www.devoto.com.uy/cacerola-paris-con-2-asas-28-cm-640300/p,1690.0
894,453.0,377634,Set x3 cuchillos acero inoxidable mango negro TRAMONTINA,TRAMONTINA,https://www.devoto.com.uy/set-x3-cuchillos-acero-inoxidable-mango-negro-tramontina-377634/p,109.0
895,453.0,377639,Set x3 tenedores acero inoxidable mango negro TRAMONTINA,TRAMONTINA,https://www.devoto.com.uy/set-x3-tenedores-acero-inoxidable-mango-negro-tramontina-377639/p,109.0
896,453.0,865029,Juego de espátulas ILKO,ILKO,https://www.devoto.com.uy/juego-de-espatulas-ilko-865029/p,249.0
897,453.0,497256,Bowl 17 cm acero inoxidable con base antideslizante,-,https://www.devoto.com.uy/bowl-17cm-acero-inox-c-base-antideslizante-497256/p,269.0
898,453.0,477263,Rallador 24x14x11cm acero inoxidable,-,https://www.devoto.com.uy/rallador-24x14x11cm-acero-inoxidable-477263/p,429.0
899,453.0,394174,Fuente cuadrada terracota 25x28x6 cm 1L,-,https://www.devoto.com.uy/fuente-cuadrada-terracota-25x28x6cm-1l-394174/p,199.0
900,453.0,447598,Olla pastera antiadherente 24x15 cm 6.5 L,-,https://www.devoto.com.uy/olla-pastera-antiadherente-24x15-cm-6-5-l---447598/p,2590.0
901,454.0,530040,Azúcar blanca AZUCARLITO nylon 1 kg,AZUCARLITO,https://www.devoto.com.uy/azucar-blanca-azucarlito-nylon-1-kg-530040/p,50.0
902,454.0,666992,Azúcar blanca PRECIO LÍDER 1 kg,PRECIO LÍDER,https://www.devoto.com.uy/azucar-blanca-precio-lider-1-kg-666992/p,48.0
903,454.0,421207,Nueces Peladas MARIPOSA 200 g,-,https://www.devoto.com.uy/nueces-peladas-mariposa-200-g-421207/p,349.0
904,454.0,720398,Nueces peladas RIO DE LA PLATA,RIO DE LA PLATA,https://www.devoto.com.uy/nueces-peladas-rio-de-la-plata-720398/p,189.0
905,454.0,225420,Manteca PRECIO LÍDER 200 g,PRECIO LÍDER,https://www.devoto.com.uy/manteca-precio-lider-200-g-225420/p,93.0
906,454.0,241115,Manteca CONAPROLE 200 g,CONAPROLE,https://www.devoto.com.uy/manteca-conaprole-200-g-241115/p,102.0
907,454.0,661875,Cacao en polvo puro NESTLÉ 200 g,NESTLÉ,https://www.devoto.com.uy/cacao-en-polvo-puro-nestle-200-g-661875/p,387.0
908,454.0,662017,Galletitas SANTIVERI Noglut María sin gluten 180 g,SANTIVERI,https://www.devoto.com.uy/galletitas-santiveri-noglut-maria-sin-gluten-180-g-662017/p,232.0
909,454.0,668987,Galletitas GULLÓN María sin gluten 400 g,GULLÓN,https://www.devoto.com.uy/galletitas-gullon-maria-sin-gluten-cj-400-g-668987/p,288.0
910,455.0,574121,"Bolsa para freezer con cierre medium 20un. 20,3x17cm",-,https://www.devoto.com.uy/bolsa-para-freezer-con-cierre-medium-20-un-20-3-x-17-cm-574121/p,299.0
911,455.0,306476,Cucharas de postre 3 piezas TRAMONTINA,TRAMONTINA,https://www.devoto.com.uy/cucharas-de-postre-3-piezas-tramontina-306476/p,129.0
912,455.0,527157,Set 2 cuchillos cerámica KIMURA 4-6 pulgadas,KIMURA,https://www.devoto.com.uy/set-2-cuchillos-ceramica-kimura-4-6-pulgadas-527157/p,990.0
913,455.0,789385,Tabla para cortar ILKO grande clásica 34.5x24.5 cm,ILKO,https://www.devoto.com.uy/tabla-para-cortar-ilko-grande-clasica-34-5x24-5-cm-789385/p,829.0
914,455.0,408958,Plato postre 20 cm cerámica beige,-,https://www.devoto.com.uy/plato-postre-20-cm-ceramica-beige-408958/p,49.0
915,455.0,552031,Fuente cuadrada tapa plástica 14 cm 350 ml,-,https://www.devoto.com.uy/fuente-cuadrada-tapa-plastica-14-cm-350-ml-552031/p,199.0
916,455.0,407246,Bowl en melamina limones 19 cm,-,https://www.devoto.com.uy/bowl-en-melamina-limones-19-cm-407246/p,219.0
917,455.0,483516,Film DARNEL 30 cm x 20 m,-,https://www.devoto.com.uy/film-darnel-30cm-x-20mts-483516/p,99.0
918,455.0,483360,Film pvc Adherente TAMI 28 cm x 100 m,TAMI,https://www.devoto.com.uy/film-pvc-adherente-tami-28cm-x100-mt-483360/p,249.0
919,456.0,240501,Leche fresca entera CONAPROLE 1 L,CONAPROLE,https://www.devoto.com.uy/leche-fresca-entera-conaprole-sachet-1-l-240501/p,44.17
920,456.0,225420,Manteca PRECIO LÍDER 200 g,PRECIO LÍDER,https://www.devoto.com.uy/manteca-precio-lider-200-g-225420/p,93.0
921,456.0,241115,Manteca CONAPROLE 200 g,CONAPROLE,https://www.devoto.com.uy/manteca-conaprole-200-g-241115/p,102.0
922,456.0,240527,Leche entera BLANCANUBE larga vida 1 L,BLANCANUBE,https://www.devoto.com.uy/leche-entera-l-vida-blancanube-cj-1-lt-240527/p,66.0
923,456.0,632025,Fécula de maíz RIO DE LA PLATA 400 g,RIO DE LA PLATA,https://www.devoto.com.uy/fecula-de-maiz-rio-de-la-plata400-g-632025/p,65.0
924,456.0,240498,Leche en polvo CONAPROLE entera 400 g,CONAPROLE,https://www.devoto.com.uy/leche-polvo-entera-instantanea-conaprole-400-g-240498/p,190.0
925,456.0,443185,Huevo color PRODHIN especial 6 un.,PRODHIN,https://www.devoto.com.uy/huevo-color-especial-prodhin-cj-6-un-443185/p,124.0
926,456.0,345220,Aceite girasol PRECIO LÍDER 900 cc,PRECIO LÍDER,https://www.devoto.com.uy/aceite-girasol-precio-lider-900-cc-345220/p,79.0
927,457.0,638096,Repasador felpudo 37x52 cm ajedrez blanco/rojo,-,https://www.devoto.com.uy/repasador-felpudo-37x52-cm-ajedrez-blanco-rojo-638096/p,79.0
928,457.0,640296,Sartén 30 cm Paris,TRAMONTINA,https://www.devoto.com.uy/sarten-30-cm-paris-640296/p,990.0
929,457.0,447430,Batidor manual nylon con mango acero inoxidable,-,https://www.devoto.com.uy/batidor-manual-nylon-c-mango-acero-inox--447430/p,475.0
930,457.0,408993,Plato llano 27 cm cerámica gris,-,https://www.devoto.com.uy/plato-llano-27-cm-ceramica-gris-408993/p,149.0
931,457.0,928566,Sartén para crepes y panqueques 22 cm,MULTIFLON,https://www.devoto.com.uy/sarten-para-crepes-y-panqueques-22-cm-928566/p,0.0
932,457.0,909921,Licuadora KASSEL Mod. KS-LIC600 1.5L,KASSEL,https://www.devoto.com.uy/licuadora-kassel-ks-lic600-909921/p,1896.3
933,457.0,324207,Licuadora CUORI Mod. CUO3102 300w blanca,CUORI,https://www.devoto.com.uy/licuadora-cuori-mod-cuo3102-300w-blanca-----324207/p,1548.0
934,457.0,481295,Batidor antiadherente,-,https://www.devoto.com.uy/batidor-antiadherente-481295/p,169.0
935,457.0,407396,Bowl melamina 255xh115 mm,-,https://www.devoto.com.uy/bowl-melamina-255xh115-mm-407396/p,249.0
936,458.0,666103,Sal fina yodada fluorada DOS ANCLAS 500 g,DOS ANCLAS,https://www.devoto.com.uy/sal-fina-yodada-fluorada-dos-anclas-cj-500-g-666103/p,56.0
937,458.0,345221,Aceite girasol PRECIO LÍDER 1.5 L,PRECIO LÍDER,https://www.devoto.com.uy/aceite-girasol-precio-lider-1-5-l-345221/p,129.0
938,458.0,530097,Azúcar impalpable RIO DE LA PLATA 200 g,RIO DE LA PLATA,https://www.devoto.com.uy/azucar-impalpable-rio-de-la-plata-200-g-530097/p,63.0
939,458.0,666422,Sal dietética GENSER 0.03% sodio 90 g,GENSER,https://www.devoto.com.uy/sal-dietetica-genser-0-03-sodio-90-g-666422/p,161.0
940,458.0,590674,Agua SALUS bidón 6.25 L,SALUS,https://www.devoto.com.uy/agua-salus-bidon-6-25-l-590674/p,144.0
941,458.0,745198,Premezcla Cocina MIX EXENT Sin Gluten 500 g,EXENT,https://www.devoto.com.uy/premezcla-cocina-mix-exent-sin-gluten-cj-500-g-745198/p,101.0
942,458.0,345053,Premezcla harina NITER sin gluten 800 g,NITER,https://www.devoto.com.uy/premezcla-harina-niter-sin-gluten-800-g-345053/p,179.0
943,458.0,673440,Aceite CAÑUELAS altoleico 900 cc,CAÑUELAS,https://www.devoto.com.uy/aceite-canuelas-altoleico-900-cc-673440/p,140.0
944,459.0,456897,Espumadera Utilita TRAMONTINA,TRAMONTINA,https://www.devoto.com.uy/espumadera-utilita-tramontina-456897/p,139.0
945,459.0,559197,Cacerola negra 24cm aluminio c/revestimiento en cerámica  c/tapa vidrio,FINLANDEK,https://www.devoto.com.uy/cacerola-negra-24cm-aluminio-c-revestimiento-en-ceramica-c-tapa-vidrio-559197/p,1005.0
946,459.0,447430,Batidor manual nylon con mango acero inoxidable,-,https://www.devoto.com.uy/batidor-manual-nylon-c-mango-acero-inox--447430/p,475.0
947,459.0,679837,Jarra medidora de vidrio 1 L,-,https://www.devoto.com.uy/jarra-medidora-1-l-vidrio--------679837/p,529.0
948,459.0,642548,Cucharas medidoras x 5 un. colores,-,https://www.devoto.com.uy/cucharas-medidoras-x-5-un-colores-642548/p,199.0
949,459.0,407396,Bowl melamina 255xh115 mm,-,https://www.devoto.com.uy/bowl-melamina-255xh115-mm-407396/p,249.0
950,459.0,481290,Batidor antiadherente NORPRO,NORPRO,https://www.devoto.com.uy/batidor-antiadherente-norpro-481290/p,199.0
951,459.0,406849,Set de reposteria 4 piezas antiadherente,-,https://www.devoto.com.uy/set-de-reposteria-4-piezas-antiadherente-406849/p,389.0
952,460.0,661487,Premezcla bizcochuelo HORNEX vainilla sin gluten,HORNEX,https://www.devoto.com.uy/premezcla-bizcochuelo-hornex-vainilla-sin-gluten-661487/p,249.0
953,460.0,662787,Premezcla bizcochuelo ARCOR chocolate sin gluten 500g,ARCOR,https://www.devoto.com.uy/premezcla-bizcochuelo-arcor-chocolate-sin-gluten-500g-662787/p,226.0
954,460.0,660757,Cobertura de chocolate blanco MAVALERIO Monedas 200 g,MAVALERIO,https://www.devoto.com.uy/cobertura-choc-blanco-mavalerio-monedas-200-g-660757/p,180.0
955,460.0,660756,Cobertura Chocolate MAVALERIO Monedas 200 g,MAVALERIO,https://www.devoto.com.uy/cobertura-chocolate-mavalerio-monedas-200-g-660756/p,180.0
956,460.0,220359,Dulce de leche CONAPROLE 250 g,CONAPROLE,https://www.devoto.com.uy/dulce-de-leche-conaprole-250-g-220359/p,89.0
957,460.0,682384,Dulce de leche LOS NIETITOS 1 kg,LOS NIETITOS,https://www.devoto.com.uy/dulce-de-leche-los-nietitos-1-kg-682384/p,225.0
958,460.0,745739,Galletitas Gullón sin gluten con Chips 200 g,GULLÓN,https://www.devoto.com.uy/galletitas-gullon-sin-gluten-con-chips-200-g-745739/p,333.0
959,460.0,661713,Galletas SCHAR digestive sin gluten 150 g,SCHAR,https://www.devoto.com.uy/galletas-schar-digestive-sin-gluten-150-g-661713/p,282.0
960,460.0,661849,Galletas SCHAR digestive chocolate sin gluten 150 g,SCHAR,https://www.devoto.com.uy/galletas-schar-digestive-chocolate-sin-gluten-150-g-661849/p,349.0
961,461.0,306476,Cucharas de postre 3 piezas TRAMONTINA,TRAMONTINA,https://www.devoto.com.uy/cucharas-de-postre-3-piezas-tramontina-306476/p,129.0
962,461.0,741192,Papel manteca THEOTO 30 cm x 5 m,THEOTO,https://www.devoto.com.uy/papel-manteca-theoto-30-x-5m-741192/p,99.0
963,461.0,406656,Bowl 16 cm cerámica blanco HOME,HOME,https://www.devoto.com.uy/bowl-16-cm-ceramica-blanco-home-406656/p,89.0
964,461.0,324658,Batidora planetaria ARNO Mod. SX72 600w,ARNO,https://www.devoto.com.uy/batidora-planetaria-arno-mod--sx72-600w-324658/p,6219.2
965,461.0,394527,Plato 23cm de cerámica,-,https://www.devoto.com.uy/plato-23cm-de-ceramica-394527/p,99.0
966,461.0,306142,Set de 3 mini espátulas de silicona,-,https://www.devoto.com.uy/set-de-3-mini-espatulas-de-silicona-306142/p,199.0
967,461.0,306002,Contenedor vidrio rectangular 1050 ml con cubierta silicona y tapa hermética,-,https://www.devoto.com.uy/contenedor-vidrio-rectangular-1050-ml-con-cubierta-silicona-y-tapa-hermetica-306002/p,559.0
968,461.0,407386,Placa melamina 28 cm vibes,-,https://www.devoto.com.uy/placa-melamina-28-cm-vibes-407386/p,99.0
969,461.0,406849,Set de reposteria 4 piezas antiadherente,-,https://www.devoto.com.uy/set-de-reposteria-4-piezas-antiadherente-406849/p,389.0
970,465.0,420210,Jugo Green FRESH MARKET 500 ml,FRESH MARKET,https://www.devoto.com.uy/jugo-green-fresh-market-500-ml-420210/p,289.0
971,465.0,420211,Jugo Carrot FRESH MARKET 500 ml,FRESH MARKET,https://www.devoto.com.uy/jugo-carrot-fresh-market-500-ml-420211/p,289.0
972,465.0,420213,Jugo Brown FRESH MARKET 500 ml,FRESH MARKET,https://www.devoto.com.uy/jugo-brown-fresh-market-500-ml-420213/p,289.0
973,465.0,420212,Jugo Red FRESH MARKET 500 ml,FRESH MARKET,https://www.devoto.com.uy/jugo-red-fresh-market-500-ml-420212/p,289.0
974,473.0,324017,Termotanque PACIFIC Mod. PAU-50 acero 50 L,PACIFIC,https://www.devoto.com.uy/termotanque-pacific-pau-50-acero-50-l-324017/p,7159.5
975,473.0,324018,Termotanque PACIFIC Mod. PAU-60 acero 60 L clase B,PACIFIC,https://www.devoto.com.uy/termotanque-pacific-pau-60-acero-60-lt-clase-b-324018/p,8088.3
976,473.0,689575,Termotanque SIRIUM Mod. TCP-30 cobre 30 L,SIRIUM,https://www.devoto.com.uy/termotanque-sirium-cobre-30-tcp-689575/p,15401.4
977,473.0,324016,Termotanque PACIFIC Mod. PAU-30 acero 30 L clase B,PACIFIC,https://www.devoto.com.uy/termotanque-pacific-pau-30-acero-30-lt-clase-b-324016/p,5805.0
978,473.0,675365,Termotanque SIRIUM Mod. TCP-60 cobre 60 L,SIRIUM,https://www.devoto.com.uy/termotanque-sirium-tcp-60l-cobre-675365/p,22020.3
979,473.0,689576,Termotanque SIRIUM Mod. TCP-40 cobre 40 L,SIRIUM,https://www.devoto.com.uy/termotanque-sirium-40l-tcp-40-cobre-689576/p,18537.3
980,473.0,307070,Termotanque SIRIUM 90 L tanque cobre,SIRIUM,https://www.devoto.com.uy/termotanque-sirium-90-l-tanque-cobre-307070/p,15441.3
981,473.0,343445,Termotanque BOSCH Mod. ES030MIX 30 L Acero 1200 W,BOSCH,https://www.devoto.com.uy/termotanque-bosch-mod-es030mix-30l-acero-1200w-343445/p,8088.3
982,473.0,343446,Termotanque BOSCH Mod. ES050MIX 50 L Acero 1200 W,BOSCH,https://www.devoto.com.uy/termotanque-bosch-mod-es050mix-50l-acero-1200w-343446/p,9636.3
983,473.0,896464,Termotanque ORION cobre 10 L,ORION,https://www.devoto.com.uy/termotanque-orion-10l-cobre-896464/p,15441.3
984,484.0,667414,Curry LA MANCHEGA 25 g,LA MANCHEGA,https://www.devoto.com.uy/curry-la-manchega-sobre-25-g-667414/p,76.0
985,484.0,630336,Caldo verdura MAGGI 12 un.,MAGGI,https://www.devoto.com.uy/caldo-verdura-maggi-x-12-un-630336/p,110.0
986,484.0,412124,Zanahoria bolsita 1Kg,Hortalizas,https://www.devoto.com.uy/zanahoria-bolsita-412124/p,79.0
987,484.0,472282,Aceite de oliva extra virgen FRESH MARKET 250cc,FRESH MARKET,https://www.devoto.com.uy/aceite-de-oliva-extra-virgen-fresh-market-250cc-472282/p,277.0
988,484.0,666604,Curry sazonador DANI 40 g,DANI,https://www.devoto.com.uy/curry-sazonador-dani-40-g-666604/p,104.0
989,484.0,630393,Caldo verduras KNORR 12 un.,KNORR,https://www.devoto.com.uy/caldo-verduras-knorr-x-12-un-630393/p,109.0
990,484.0,410025,Zanahoria aprox. x 100 g,Hortalizas,https://www.devoto.com.uy/zanahoria-especial-410025/p,59.0
991,484.0,400691,"Cebolla Roja malla aprox. x 1,5 kg",Hortalizas,https://www.devoto.com.uy/cebolla-roja-malla-400691/p,109.0
992,484.0,410036,Cebolla roja aprox. 150 g,Hortalizas,https://www.devoto.com.uy/cebolla-roja-suelta-410036/p,119.0
993,485.0,638096,Repasador felpudo 37x52 cm ajedrez blanco/rojo,-,https://www.devoto.com.uy/repasador-felpudo-37x52-cm-ajedrez-blanco-rojo-638096/p,79.0
994,485.0,948945,Juego de cucharas de mesa 3 piezas IPANEMA azul,IPANEMA,https://www.devoto.com.uy/juego-de-cucharas-de-mesa-3-piezas-ipanema-azul-948945/p,109.0
995,485.0,680031,Cuchilla cerámica 15 cm hoja negra,KIMURA,https://www.devoto.com.uy/cuchilla-ceramica-15-cm-hoja-negra-680031/p,799.0
996,485.0,741744,Cuchara lisa antiadherente ILKO clásica,ILKO,https://www.devoto.com.uy/cuchara-lisa-antiadherente-ilko-clasica-741744/p,215.0
997,485.0,481573,Olla azul interior cerámica antiadherente con tapa 24 cm,-,https://www.devoto.com.uy/olla-24-cm-azul-interior-ceramica-antiadherente-con-tapa-481573/p,2190.0
998,485.0,456908,Set x 3 utensilios cocina madera,-,https://www.devoto.com.uy/set-x-3-utensilios-cocina-madera-456908/p,99.0
999,485.0,406674,Bowl 600 ml de cerámica blanco con diseño,-,https://www.devoto.com.uy/bowl-600-ml-de-ceramica-blanco-con-diseno-406674/p,0.0
1000,485.0,854596,Plato de sopa 21 cm terracota,-,https://www.devoto.com.uy/plato-de-sopa-21-cm-terracota-854596/p,129.0
1001,485.0,477629,Olla 20cm antiadherente con tapa vidrio y mango silicona,CUORI,https://www.devoto.com.uy/olla-20cm-antiadherente-con-tapa-vidrio-y-mango-silicona-477629/p,2359.0
1002,486.0,400951,Boniato Zanahoria x 300 g,Hortalizas,https://www.devoto.com.uy/boniato-zanahoria-400951/p,109.0
1003,486.0,410028,Zapallito aprox. 250 g,Hortalizas,https://www.devoto.com.uy/zapallito-especial-410028/p,79.0
1004,486.0,630393,Caldo verduras KNORR 12 un.,KNORR,https://www.devoto.com.uy/caldo-verduras-knorr-x-12-un-630393/p,109.0
1005,486.0,630336,Caldo verdura MAGGI 12 un.,MAGGI,https://www.devoto.com.uy/caldo-verdura-maggi-x-12-un-630336/p,110.0
1006,486.0,665135,Aderezo tandoori masala PIZCAS 50 g,PIZCAS,https://www.devoto.com.uy/aderezo-tandoori-masala-pizcas-50-g-665135/p,237.0
1007,486.0,472282,Aceite de oliva extra virgen FRESH MARKET 250cc,FRESH MARKET,https://www.devoto.com.uy/aceite-de-oliva-extra-virgen-fresh-market-250cc-472282/p,277.0
1008,486.0,410025,Zanahoria aprox. x 100 g,Hortalizas,https://www.devoto.com.uy/zanahoria-especial-410025/p,59.0
1009,486.0,573532,Garbanzos EMIGRANTE 570 g,EMIGRANTE,https://www.devoto.com.uy/garbanzos-el-emigrante-570-g-573532/p,179.0
1010,487.0,792926,Plato hondo DIAMANTE NADIR 22.4 cm,-,https://www.devoto.com.uy/plato-hondo-22-4-cm-diamante-nadir-792926/p,59.0
1011,487.0,497214,"Cuchilla 17,5 cm acero inoxidable mango plástico",-,https://www.devoto.com.uy/cuchila-17-5cm-acero-inox-mango-plastico-497214/p,169.0
1012,487.0,447293,Cuchara 34 cm nylon,-,https://www.devoto.com.uy/cuchara-34-cm-nylon-447293/p,169.0
1013,487.0,582377,Bowl 12 cm cerámica terracota,-,https://www.devoto.com.uy/bowl-12-cm-ceramica-terracota-582377/p,139.0
1014,487.0,324879,Mixer ROTEL Mod. 72724 Acero inoxidable,-,https://www.devoto.com.uy/mixer-rotel-mod-72724-acero-inoxidable-324879/p,1235.2
1015,487.0,456908,Set x 3 utensilios cocina madera,-,https://www.devoto.com.uy/set-x-3-utensilios-cocina-madera-456908/p,99.0
1016,487.0,324793,Licuadora OSTER Mod. OS-1009 450 W 8vl,OSTER,https://www.devoto.com.uy/licuadora-oster-mod--os-1009-450w-8vl-324793/p,2786.4
1017,487.0,481568,Olla cerámica antiadherente con tapa 24 cm,-,https://www.devoto.com.uy/olla-24-cm-negro-interior-ceramica-antiadherente-con-tapa-481568/p,2419.0
1018,488.0,401271,Berro invernáculo Nuestra Quinta 150 g,Hortalizas,https://www.devoto.com.uy/berro-invernaculo-150-g-nuestra-quinta-401271/p,59.0
1019,488.0,213306,Arvejas MC.CAIN 500 g,McCAIN,https://www.devoto.com.uy/arvejas-mc-cain-500-g-213306/p,187.0
1020,488.0,472282,Aceite de oliva extra virgen FRESH MARKET 250cc,FRESH MARKET,https://www.devoto.com.uy/aceite-de-oliva-extra-virgen-fresh-market-250cc-472282/p,277.0
1021,488.0,666557,Pimienta negra DANI molinillo 50 g,DANI,https://www.devoto.com.uy/pimienta-negra-con-molinillo-dani-50-g-666557/p,294.0
1022,488.0,401031,Cebolla Especial apro x 150 g,Hortalizas,https://www.devoto.com.uy/cebolla-especial-401031/p,119.0
1023,488.0,401841,Berro petaca 100 g,-,https://www.devoto.com.uy/berro-petaca-100-g-401841/p,64.0
1024,488.0,234158,Arvejas Ardo 400 g,ARDO,https://www.devoto.com.uy/arvejas-ardo-bl-400-g-234158/p,128.0
1025,488.0,240513,Leche entera CONAPROLE larga vida 1 L,CONAPROLE,https://www.devoto.com.uy/leche-entera-larga-vida-conaprole-cj-1-l-240513/p,76.0
1026,488.0,240172,Crema de leche COLONIAL 500 cc,COLONIAL,https://www.devoto.com.uy/crema-de-leche-colonial-sachet-500-cc-240172/p,150.0
1027,489.0,792865,Juego de cubiertos 24 piezas Ipanema TRAMONTINA,TRAMONTINA,https://www.devoto.com.uy/juego-de-cubiertos-24-piezas-ipanema-tramontina-792865/p,990.0
1028,489.0,456848,Cucharón Utiltia TRAMONTINA,TRAMONTINA,https://www.devoto.com.uy/cucharon-utiltia-tramontina-456848/p,249.0
1029,489.0,582377,Bowl 12 cm cerámica terracota,-,https://www.devoto.com.uy/bowl-12-cm-ceramica-terracota-582377/p,139.0
1030,489.0,307144,Mixer PHILIPS Mod. HR2531/50 Promix daily 400 w,PHILIPS,https://www.devoto.com.uy/mixer-philips-mod-hr2531-50-promix-daily-400-w-307144/p,2283.3
1031,489.0,598683,Cuchilla cerámica 15 cm hoja blanca mango verde,KIMURA,https://www.devoto.com.uy/cuchilla-ceramica-15cm-hoja-blanca-mango-verde-598683/p,799.0
1032,489.0,741340,Cacerola 24cm con asas y tapa 4.5L grafito,-,https://www.devoto.com.uy/cacerola-24-cm-c--asas-y-tapa-4-5-lt-grafito-741340/p,1390.0
1033,489.0,640302,Cacerola 22 cm con cabo y tapa antiadherente TRAMONTINA,TRAMONTINA,https://www.devoto.com.uy/cacerola-22-cm-con-cabo-y-tapa-antiadherente-tramontina-640302/p,1090.0
1034,489.0,407235,Bowl en melamina 17 cm,-,https://www.devoto.com.uy/bowl-en-melamina-17-cm-407235/p,69.0
